Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","192","Cuba","5510","Production","01233","Eggplants (aubergines)","2020","2020","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01330","Grapes","2020","2020","ha","1560","I","Imputed value",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01330","Grapes","2020","2020","t","20519.09","I","Imputed value",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01252","Green garlic","2020","2020","ha","1748","I","Imputed value",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01252","Green garlic","2020","2020","t","12094.3","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","0142","Groundnuts, excluding shelled","2020","2020","ha","441","I","Imputed value",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","0142","Groundnuts, excluding shelled","2020","2020","t","458.68","I","Imputed value",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01922.02","Kenaf, and other textile bast fibres, raw or retted","2020","2020","ha","1709","I","Imputed value",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01922.02","Kenaf, and other textile bast fibres, raw or retted","2020","2020","t","11972.44","I","Imputed value",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01322","Lemons and limes","2020","2020","ha","594","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01322","Lemons and limes","2020","2020","t","4649.4","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","128604","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","0112","Maize (corn)","2020","2020","t","257216.4","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2020","2020","ha","47788","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01316","Mangoes, guavas and mangosteens","2020","2020","t","259032.4","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","ha","6636","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","t","56772","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01323","Oranges","2020","2020","ha","3804","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01323","Oranges","2020","2020","t","9987.7","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2020","2020","ha","419","I","Imputed value",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01329","Other citrus fruit, n.e.c.","2020","2020","t","2333.6","I","Imputed value",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01359.90","Other fruits, n.e.c.","2020","2020","ha","13215","I","Imputed value",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01359.90","Other fruits, n.e.c.","2020","2020","t","223046","I","Imputed value",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2020","2020","ha","511","I","Imputed value",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01319","Other tropical fruits, n.e.c.","2020","2020","t","3536.35","I","Imputed value",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2020","2020","ha","53193","I","Imputed value",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2020","2020","t","786932.3","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01317","Papayas","2020","2020","ha","8217","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01317","Papayas","2020","2020","t","158230.9","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01318","Pineapples","2020","2020","ha","4607","I","Imputed value",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01318","Pineapples","2020","2020","t","28057","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01313","Plantains and cooking bananas","2020","2020","ha","63811","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01313","Plantains and cooking bananas","2020","2020","t","594373.9","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01321","Pomelos and grapefruits","2020","2020","ha","2594","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01321","Pomelos and grapefruits","2020","2020","t","11316.6","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01510","Potatoes","2020","2020","ha","5570","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01510","Potatoes","2020","2020","t","115385","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01235","Pumpkins, squash and gourds","2020","2020","ha","28894","I","Imputed value",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01235","Pumpkins, squash and gourds","2020","2020","t","285461.8","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","0113","Rice","2020","2020","ha","74596","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","0113","Rice","2020","2020","t","266595.1","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01921.01","Seed cotton, unginned","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01921.01","Seed cotton, unginned","2020","2020","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01929.05","Sisal, raw","2020","2020","ha","1512","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01929.05","Sisal, raw","2020","2020","t","456.39","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","0114","Sorghum","2020","2020","ha","1185","I","Imputed value",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","0114","Sorghum","2020","2020","t","1920","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01802","Sugar cane","2020","2020","ha","393000","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01802","Sugar cane","2020","2020","t","13871764","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01530","Sweet potatoes","2020","2020","ha","33453","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01530","Sweet potatoes","2020","2020","t","302581.2","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01324","Tangerines, mandarins, clementines","2020","2020","ha","3145","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01324","Tangerines, mandarins, clementines","2020","2020","t","17882","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01234","Tomatoes","2020","2020","ha","25079","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01234","Tomatoes","2020","2020","t","290448","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01970","Unmanufactured tobacco","2020","2020","ha","15427","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01970","Unmanufactured tobacco","2020","2020","t","25780","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01221","Watermelons","2020","2020","ha","3851","I","Imputed value",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01221","Watermelons","2020","2020","t","56682.7","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01540","Yams","2020","2020","ha","7238","I","Imputed value",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01540","Yams","2020","2020","t","25901.3","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5312","Area harvested","01591","Yautia","2020","2020","ha","6951","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5510","Production","01591","Yautia","2020","2020","t","101617.9","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5312","Area harvested","01371","Almonds, in shell","2020","2020","ha","2380","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5510","Production","01371","Almonds, in shell","2020","2020","t","470","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5312","Area harvested","01341","Apples","2020","2020","ha","410","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5510","Production","01341","Apples","2020","2020","t","2670","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5312","Area harvested","01343","Apricots","2020","2020","ha","200","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5510","Production","01343","Apricots","2020","2020","t","990","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5312","Area harvested","01216","Artichokes","2020","2020","ha","60","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5510","Production","01216","Artichokes","2020","2020","t","1140","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5312","Area harvested","01311","Avocados","2020","2020","ha","160","A","Official figure",""
